ID,Country code,Year,Country name,Start date,End date,Type,Flood source,Regions affected (v2010),Regions affected (v2021),Area flooded,Fatalities,Persons affected,Losses (nominal value),Losses (original currency),Losses (2020 euro),Cause,Notes,References,Changes
2016,AL,1994,Albania,7/7/1994,7/7/1994,Flash,,AL013,AL013,,5,,,,,Extreme rainfall,,UNDRR (2022),New
11,AT,1994,Austria,7/18/1994,7/22/1994,Flash,Donaugraben,AT126,AT126,,1,,,,,Extreme rainfall up to 45 mm in 3 h,Daily dates approximate,Weber and Braun (2014); Kurier (2021),Updated
213,FR,1994,France,7/21/1994,7/24/1994,River,Gravona; Cruzzini,FR831;FR832,FRM01;FRM02,,2,,,,,Heavy rainfall,,DREAL Corse (2019),
36,BE,1994,Belgium,7/31/1994,7/31/1994,Flash,,BE310;BE352,BE310;BE352,,0,150,284000000,BEF,10564513,Extreme rainfall up to 86 mm in 24 h,Also hailstorm,CRED (2023); Le Soir (1994); Belgorage (2023),Updated
1191,SI,1994,Slovenia,8/22/1994,8/22/1994,Flash,,SI016,SI036,,1,,,,,Extreme rainfall,,EIONET (2016),
910,IT,1994,Italy,9/2/1994,9/2/1994,Flash,Enza,ITH52,ITH52,,3,,,,,Extreme rainfall,,CNR (2023); Papagiannaki et al. (2022),
911,IT,1994,Italy,9/22/1994,9/22/1994,Flash,Serchio tributaries,ITI12,ITI12,,1,,,,,Extreme rainfall up to 115 mm in 6 h,,CNR (2023),
2699,AL,1994,Albania,10/5/1994,10/5/1994,Flash,,AL014,AL014,36,0,260,,,,Extreme rainfall,,UNDRR (2022),New
2724,NO,1994,Norway,10/6/1994,10/8/1994,River,Namsen; Luro,NO062,NO060,,0,,19100000,NOK,4083236,Heavy rainfall up to 63 mm in 24 h and snowmelt,Compensated economic loss,Andersen (1996); Finans Norge (2023); EEA (2015),New
1345,ES,1994,Spain,10/9/1994,10/11/1994,River,Llobregat; Francolí,ES511;ES512;ES514,ES511;ES512;ES514,,9,,15000000000,ESP,155006653,Heavy rainfall up to 424 mm in 3 days,,CRED (2023); Olcina Cantos (2008); EEA (2015); Papagiannaki et al. (2022),Updated
1346,ES,1994,Spain,10/15/1994,10/15/1994,Flash,,ES611,ES611,,1,,,,,Extreme rainfall,,UNDRR (2022),
214,FR,1994,France,10/19/1994,10/20/1994,River,,FR812;FR813,FRJ12;FRJ13,,1,,,,,Heavy rainfall up to 391 mm in 5 days,,Munich Re (2017); Meteo France (2022); Papagiannaki et al. (2022),Updated
388,EL,1994,Greece,10/20/1994,10/21/1994,Flash,Pinios,EL141;EL241;EL244;EL253;EL300;EL421,EL301;EL306;EL307;EL421;EL611;EL641;EL644;EL652,106,13,1600,1.06E+11,GRD,551290856,Extreme rainfall up to 64 mm in 1 h,4 fatalities in the first episode of the event in Rhodos (EL421),CRED (2023); Brakenridge (2022); Mimikou and Koutsoyiannis (1995); Papagiannaki et al. (2022); Ethnos (2021),Updated
912,IT,1994,Italy,11/1/1994,11/10/1994,River,Po; Tanaro; Belbo,ITC11;ITC12;ITC13;ITC16;ITC17;ITC18;ITC31;ITC32;ITC48;ITC49;ITC4A;ITC4C;ITC4D;ITH52;ITH53;ITH56,ITC11;ITC12;ITC13;ITC16;ITC17;ITC18;ITC31;ITC32;ITC48;ITC49;ITC4A;ITC4C;ITC4D;ITH52;ITH53;ITH56,,46,17300,5.5E+12,ITL,4763050072,"Heavy rainfall up to 220 mm in 36 h, up to 55 mm in 1 h",Damages 15 trn ITL according to CRED (2023); Also landslides (18 fatalities),CRED (2023); Barredo (2007); Brakenridge (2022); Lionetti (1996); Lastoria et al. (2006); APAT (2005); CNR (2023); Papagiannaki et al. (2022),Updated
215,FR,1994,France,11/4/1994,11/6/1994,River,Tavignano; Cavu,FR831;FR832,FRM01;FRM02,,1,,,,,Heavy rainfall up to 380 mm in 3 days,,DREAL Corse (2019),
1347,ES,1994,Spain,11/4/1994,11/4/1994,Flash,,ES513,ES513,,1,,,,,Extreme rainfall,,UNDRR (2022); EEA (2015),
216,FR,1994,France,11/6/1994,11/6/1994,River,Rhone; Var,FR812;FR813;FR814;FR823,FRJ12;FRJ13;FRJ14;FRL03,,3,,800000000,FRF,171239156,Heavy rainfall up to 500 mm in 4 days,,CRED (2023); Meteo France (2022); FFSA-GEMA (2011),Updated
913,IT,1994,Italy,11/7/1994,11/7/1994,Flash,Era; Cascina,ITI11,ITI11,,0,2000,,,,Extreme rainfall,,CNR (2023),
2078,CY,1994,Cyprus,11/21/1994,11/21/1994,Flash,Vasilikos,CY000,CY000,,2,,,,,Extreme rainfall,,ERMIS-F (2020); Papagiannaki et al. (2022),New
2730,PT,1994,Portugal,12/2/1994,12/2/1994,Flash,,PT150,PT150,,2,,,,,Extreme rainfall,,Pereira (2017); Papagiannaki et al. (2022),New
2374,NO,1994,Norway,12/8/1994,12/8/1994,Coastal,North Sea,NO043;NO051,NO0A1;NO0A2,,0,,6800000,NOK,1453717,Storm surge,Compensated economic loss,Finans Norge (2023),New
1528,UK,1994,United Kingdom,12/9/1994,12/13/1994,River,Clyde; Kelvin; Nith,UKM31;UKM32;UKM34,UKM81;UKM82;UKM92,,3,2800,95000000,GBP,187382258,Heavy rainfall up to 220 mm in 24 h,,CRED (2023); Black and Bennett (1995); EEA (2015); Papagiannaki et al. (2022); The Herald (1994),Updated
2147,IE,1995,Ireland,1/1/1995,1/27/1995,River,,IE013;IE023,IE042;IE051,,0,860,10000000,IEP,22255882,Heavy rainfall,,The Irish Times (1999); OPW (2012); Murray (2020),New
217,FR,1995,France,1/16/1995,1/29/1995,River,Meuse; Eure; Oise,FR103;FR108;FR211;FR222;FR231;FR232;FR251;FR252;FR412;FR511;FR521;FR522;FR523;FR524,FR103;FR108;FRD11;FRD12;FRD21;FRD22;FRE22;FRF21;FRF32;FRG01;FRH01;FRH02;FRH03;FRH04,,7,,7200000000,FRF,1524011497,Heavy rainfall up to 544 mm in 1 month and snowmelt,Highest rainfall in 150 years; also windstorm (7 fatalities),CRED (2023); Barredo (2007); Tailliez et al. (2000); Meteo France (2022); DRIEE (2022); Thomas (1995a),Updated
37,BE,1995,Belgium,1/22/1995,1/31/1995,River,Meuse; Sambre,BE222;BE331;BE332;BE351;BE352,BE225;BE331;BE332;BE351;BE352,,5,800,600000000,BEF,21963245,"Heavy rainfall and snowmelt, up to over 300 mm","Also severe windstorm (total loss 3 bn BEF, 1 fatality)",CRED (2023); Barredo (2007); La météo (2023); Office International de l'Eau (2015); Thomas (1995a),Updated
333,DE,1995,Germany,1/22/1995,1/31/1995,River,Mosel; Rhine; Neckar; Nahe; Main; Saar,DE725;DE931;DEA11;DEA22;DEA23;DEA2C;DEB11;DEB16;DEB17;DEB18,DE725;DE931;DEA11;DEA22;DEA23;DEA2C;DEB11;DEB17;DEB18;DEB1C,,3,30000,550000000,DEM,375241331,"Heavy rainfall (3 events), up to 402 mm during January, and snowmelt","""Century flood""; highest level of Rhine in Cologne in 20th century; also windstorm (2 fatalities)",CRED (2023); Barredo (2007); Worreschk (1995); Munich Re (1999); Papagiannaki et al. (2022); Thomas (1995a),Updated
1008,LU,1995,Luxembourg,1/22/1995,2/2/1995,River,,LU000,LU000,,0,,300000000,LUF,14506489,Heavy rainfall and snowmelt,Loss estimate likely includes windstorm damages,CRED (2023); Barredo (2007); Munich Re (1999),Updated
2913,FR,1995,France,1/23/1995,2/7/1995,River,Maine; Mayenne; Huisne; Sarthe,FR512;FR514,FRG02;FRG04,130,2,12500,800000000,FRF,169334611,Heavy rainfall up to 204 mm in 11 days,,Wikipedia (2017b); DREAL Centre-Val de Loire (2022); Meteo France (2022),New
1020,NL,1995,Netherlands,1/26/1995,2/5/1995,River,Meuse; Rhine,NL226;NL421;NL422;NL423,NL226;NL421;NL422;NL423,153,1,200000,165000000,NLG,117147556,Heavy rainfall and snowmelt,Mostly preemptive evacuations; also severe windstorm (total loss 1.9 bn NLG),CRED (2023); Barredo (2007); Wind et al. (1999); Jak and Kok (2000); Thomas (1995a),Corrected
2914,UK,1995,United Kingdom,1/28/1995,2/4/1995,River,Wharfe; Tyne; Aire,UKD12;UKD43;UKE12;UKE22;UKE41;UKE42;UKE45,UKD12;UKD44;UKD45;UKE12;UKE22;UKE41;UKE42;UKE45,,2,,,,,Heavy rainfall and snowmelt,,"Stevens et al. (2016); Environment Agency (2022); Thomas (1995a,b)",New
2915,UK,1995,United Kingdom,1/30/1995,2/8/1995,River,Parrett,UKK23,UKK23,108,0,,,,,Heavy rainfall and snowmelt,,Environment Agency (2022); Thomas (1995b),New
914,IT,1995,Italy,3/13/1995,3/13/1995,Flash,Cutula; Macchia,ITG17,ITG17,,6,,1.6E+11,ITL,132057311,Extreme rainfall up to 351 mm in 6 h,,Wikipedia (2023b); APAT (2005); CNR (2023); Papagiannaki et al. (2022),Updated
2390,SE,1995,Sweden,5/18/1995,6/9/1995,River,Dalälven; Klarälven,SE311,SE311,200,0,,,,,Heavy rainfall and snowmelt,Damages also in northern Sweden (no data),SMHI (2022); MSB (2012); EEA (2015),New
1127,RO,1995,Romania,5/23/1995,5/26/1995,River,,RO311;RO317;RO411;RO412;RO414,RO311;RO317;RO411;RO412;RO414,10,0,1000,,,,Heavy rainfall,,Brakenridge (2022),
1023,NO,1995,Norway,5/28/1995,6/14/1995,River,Glomma; Lagen; Drammen,NO011;NO012;NO021;NO022;NO031,NO020;NO081;NO082,130,1,7000,1900000000,NOK,394119969,Heavy rainfall and snowmelt,Return period up to 200 years,CRED (2023); Brakenridge (2022); Wold (1998); Andersen (1996); EEA (2015); Finans Norge (2023),Updated
2711,CZ,1995,Czechia,5/30/1995,6/2/1995,Flash,,CZ072,CZ072,,1,,,,,Extreme rainfall up to 70 mm in 24 h,,Papagiannaki et al. (2022); Klecka et al. (1995),New
915,IT,1995,Italy,5/31/1995,6/12/1995,River,Ghebbo; Illasi,ITH36,ITH36,,1,,24000000000,ITL,19808597,Heavy rainfall,,CNR (2023); Papagiannaki et al. (2022),
334,DE,1995,Germany,6/1/1995,6/8/1995,River,,DE212;DE213;DE21D;DE21F;DE21H;DE21K,DE212;DE213;DE21D;DE21F;DE21H;DE21K,,5,,,,,Heavy rainfall,,"Munich Re (1999, 2017); Papagiannaki et al. (2022)",Updated
1348,ES,1995,Spain,6/7/1995,6/9/1995,Flash,,ES422;ES431;ES614,ES422;ES431;ES614,,0,2260,3000000000,ESP,29543892,Extreme rainfall,,Munich Re (2017); UNDRR (2022),
2712,CZ,1995,Czechia,6/11/1995,6/14/1995,River,,CZ064,CZ064,,1,,,,,Heavy rainfall,,Papagiannaki et al. (2022); Klecka et al. (1995),New
1349,ES,1995,Spain,6/24/1995,6/24/1995,Flash,,ES300,ES300,,1,200,,,,Extreme rainfall,,UNDRR (2022); EEA (2015),
6023,DE,1995,Germany,6/26/1995,6/26/1995,Flash,,DE21M,DE21M,,0,,5000000,DEM,3411285,Extreme rainfall,,Munich Re (1999),New
12,AT,1995,Austria,6/27/1995,6/27/1995,Flash,,AT323,AT323,,2,,50000000,ATS,5422981,Extreme rainfall,,CRED (2023); Munich Re (2017),
2906,MK,1995,North Macedonia,7/6/1995,7/6/1995,Flash,,MK001,MK001,,0,2000,5300000000,MKD,173015136,Extreme rainfall (4 hours),Also mudslides; estimated damage 140-350m USD,CRED (2023); OFDA (1995),New
6026,CH,1995,Switzerland,7/14/1995,7/15/1995,Flash,,CH056,CH056,,0,800,,,,Extreme rainfall up to 50 mm in 1 h,,Sturmarchiv Schweiz (2022),New
2017,AL,1995,Albania,8/2/1995,8/2/1995,Flash,,AL031,AL031,,1,,,,,Extreme rainfall,,UNDRR (2022),New
1350,ES,1995,Spain,8/9/1995,8/10/1995,Flash,,ES243;ES422;ES424,ES243;ES422;ES424,,9,,,,,Extreme rainfall,,UNDRR (2022),Updated
916,IT,1995,Italy,8/14/1995,8/18/1995,River,Corace; Basentello,ITF51;ITF62;ITF63;ITF65,ITF51;ITF62;ITF63;ITF65,,3,,,,,Heavy rainfall,,CNR (2023); Papagiannaki et al. (2022),
2018,AL,1995,Albania,8/26/1995,8/26/1995,Flash,,AL012;AL014,AL012;AL014,,5,,,,,Extreme rainfall,,UNDRR (2022); Brakenridge (2022),New
1351,ES,1995,Spain,9/4/1995,9/4/1995,Flash,,ES511,ES511,,1,,,,,Extreme rainfall,,UNDRR (2022),
918,IT,1995,Italy,9/7/1995,9/8/1995,Flash,Centa,ITC32,ITC32,,1,,,,,Extreme rainfall,,CNR (2023); Papagiannaki et al. (2022),
919,IT,1995,Italy,9/12/1995,9/13/1995,River,Rile; Tenore; Arnetta; Olona,ITC41;ITC42;ITC4C,ITC41;ITC42;ITC4C,,1,,2.04E+11,ITL,168373072,Heavy rainfall up to 376 mm in 30 h,,Wikipedia (2023r); CNR (2023),Updated
1192,SI,1995,Slovenia,9/14/1995,9/16/1995,River,Drava; Mura,SI011;SI012;SI014,SI031;SI032;SI034,,1,,,,,Heavy rainfall,,EIONET (2016),Corrected
1052,PL,1995,Poland,9/15/1995,9/15/1995,River,Nidzica,PL214,PL214,,0,,5000000,PLN,2971751,Heavy rainfall,,KZGW (2011),
1352,ES,1995,Spain,9/18/1995,9/21/1995,River,,ES511,ES511,,1,,,,,Heavy rainfall,,UNDRR (2022); Papagiannaki et al. (2022),Updated
920,IT,1995,Italy,9/19/1995,9/19/1995,Flash,Tagliamento,ITH43,ITH43,,1,,,,,Extreme rainfall,,CNR (2023); Papagiannaki et al. (2022),
2019,AL,1995,Albania,9/20/1995,9/24/1995,River,,AL012;AL013;AL014;AL015;AL021;AL022;AL031,AL012;AL013;AL014;AL015;AL021;AL022;AL031,,3,1500,465000000,ALL,10554371,Heavy rainfall,,UNDRR (2022); CRED (2023); Brakenridge (2022),New
2733,ES,1995,Spain,9/20/1995,9/21/1995,Flash,Bidasoa; Jaizubia,ES212,ES212,,,1000,,,,Extreme rainfall,Unknown number of fatalities,UNDRR (2022); Miteco (2021),New
1010,MT,1995,Malta,9/27/1995,9/27/1995,Flash,,MT001,MT001,,2,,,,,Extreme rainfall up to 123 mm in 24 h,,Malta Resources Authority (2013),Updated
921,IT,1995,Italy,10/4/1995,10/7/1995,Flash,Pecora,ITC33;ITI16;ITI1A,ITC33;ITI16;ITI1A,,1,,,,,Extreme rainfall up to 225 mm in 7 h,,CNR (2023); Papagiannaki et al. (2022),Updated
2355,DK,1995,Denmark,11/3/1995,11/4/1995,Coastal,Danish Straits,DK022;DK031;DK032,DK022;DK031;DK032,,0,600,22400000,DKK,4670950,Storm surge,Compensated economic loss,EEA (2015); Kystdirektoratet (2011); Naturskaderådet (2023); Stormrådet (2009),New
1353,ES,1995,Spain,11/9/1995,11/11/1995,River,,ES422;ES431;ES613;ES615,ES422;ES431;ES613;ES615,,1,8800,,,,Heavy rainfall,,UNDRR (2022); EEA (2015),Updated
1354,ES,1995,Spain,12/1/1995,12/10/1995,River,,ES432;ES613;ES616;ES618,ES432;ES613;ES616;ES618,,1,1180,,,,Heavy rainfall,,UNDRR (2022); EEA (2015),Updated
1355,ES,1995,Spain,12/12/1995,12/15/1995,River,,ES412;ES413;ES419,ES412;ES413;ES419,,3,1830,,,,Heavy rainfall,,UNDRR (2022); EEA (2015),Updated
2020,AL,1995,Albania,12/20/1995,12/28/1995,River,,AL012;AL014;AL015,AL012;AL014;AL015,,0,2000,,,,Heavy rainfall,,UNDRR (2022); CRED (2023),New
1128,RO,1995,Romania,12/23/1995,1/7/1996,River,,RO113;RO114;RO121;RO125;RO211;RO214;RO421;RO423,RO113;RO114;RO121;RO125;RO211;RO214;RO421;RO423,680,2,19000,37000000000,ROL,52505254,Heavy rainfall and snowmelt,CRED (2023): losses about 10 bln ROL; return period up to 200 years,"CRED (2023); Brakenridge (2022); Administra?ia Na?ional? ""Apele Române"" (2017); EEA (2015)",Corrected
1107,PT,1996,Portugal,1/3/1996,1/15/1996,River,,PT114;PT115;PT117;PT118;PT161;PT165;PT16C;PT171;PT185,PT11A;PT11B;PT11C;PT11D;PT16D;PT16G;PT16I;PT170;PT185,,5,984,2000000000,PTE,17026198,Heavy rainfall,Also landslides (1 fatality),CRED (2023); Zezere et al. (2014); Pereira (2017); EEA (2015); Papagiannaki et al. (2022),Updated
435,IE,1996,Ireland,1/4/1996,1/15/1996,River,Suir,IE024,IE052,,0,1000,,,,Heavy rainfall up to 257 mm in 13 days,,"OPW (2012, 2017)",
218,FR,1996,France,1/10/1996,1/12/1996,River,Argens; Loup,FR821;FR823;FR825,FRL01;FRL03;FRL05,,0,780,,,,Heavy rainfall up to 330 mm in 2 days,,CRED (2023); Meteo France (2022); AERMC (2011),Updated
2748,IT,1996,Italy,1/13/1996,1/13/1996,Flash,Dittaino; Morello,ITG16,ITG16,,1,,,,,Extreme rainfall,,CNR (2023); Papagiannaki et al. (2022),New
2700,AL,1996,Albania,1/16/1996,1/16/1996,Flash,,AL014,AL014,,0,2600,,,,Extreme rainfall,,UNDRR (2022),New
1356,ES,1996,Spain,1/21/1996,1/22/1996,Flash,,ES513,ES513,,2,,,,,Extreme rainfall,,UNDRR (2022); Papagiannaki et al. (2022),Updated
2786,EL,1996,Greece,1/26/1996,1/27/1996,Flash,Saranta,EL300,EL306,,2,,,,,Extreme rainfall,,Papagiannaki et al. (2022); Rizospastis (2000); EEA (2015),New
219,FR,1996,France,1/28/1996,1/30/1996,Flash,Orb,FR813,FRJ13,,4,600,31000000,FRF,6473797,"Extreme rainfall up to 155 mm in 24 h, of which 94 mm in 6 h",,CRED (2023); Brakenridge (2022); EEA (2015); Meteo France (2022); Papagiannaki et al. (2022); AERMC (2011),Updated
2701,AL,1996,Albania,4/4/1996,4/9/1996,River,,AL012;AL014;AL032,AL012;AL014;AL032,,0,3300,,,,Heavy rainfall,,UNDRR (2022),New
2726,PL,1996,Poland,4/9/1996,4/12/1996,River,Narew,PL343,PL841,35,0,,,,,Heavy rainfall,,KZGW (2011); EEA (2015),New
1357,ES,1996,Spain,4/28/1996,4/28/1996,Flash,,ES615,ES615,,0,400,,,,Extreme rainfall,,UNDRR (2022),
2505,SK,1996,Slovakia,5/1/1996,5/31/1996,Flash,Nitra,SK023,SK023,,0,700,150000000,SKK,9467398,Extreme rainfall,Daily dates approximate,Enviroportal (2013),New
82,CZ,1996,Czechia,5/10/1996,5/14/1996,River,,CZ080,CZ080,,1,,900000000,CZK,67770803,Heavy rainfall,,CRED (2023); Brakenridge (2022); Papagiannaki et al. (2022),Updated
2718,HU,1996,Hungary,5/13/1996,5/14/1996,Flash,Toka,HU312,HU312,,0,200,,,,Extreme rainfall,Also pollution with mining sediments,CRED (2023); Magyar Narancs (1998),New
1358,ES,1996,Spain,5/30/1996,5/30/1996,Flash,,ES431,ES431,,0,800,,,,Extreme rainfall,,UNDRR (2022),
13,AT,1996,Austria,6/9/1996,6/11/1996,Flash,Trattnach; Innbach,AT311,AT311,,0,,50000000,ATS,5370024,Extreme rainfall,,CRED (2023); EEA (2015),Corrected
922,IT,1996,Italy,6/19/1996,6/20/1996,Flash,Serra; Versilia,ITI12,ITI12,,1,1500,4E+11,ITL,315903537,Extreme rainfall up to 478 mm in 13 h,Also mudslides (13 fatalities),CRED (2023); Brakenridge (2022); Wikipedia (2023s); APAT (2005); CNR (2023); Papagiannaki et al. (2022),Updated
923,IT,1996,Italy,6/22/1996,6/22/1996,Flash,Fella; Tagliamento,ITH42,ITH42,,1,325,,,,Extreme rainfall up to 180 mm in 18 h,,CNR (2023),Corrected
924,IT,1996,Italy,7/8/1996,7/8/1996,Flash,,ITC14;ITC15,ITC14;ITC15,,2,145,70000000000,ITL,55283119,Extreme rainfall,,CNR (2023); Papagiannaki et al. (2022),
1359,ES,1996,Spain,8/7/1996,8/7/1996,Flash,Beres,ES241,ES241,,87,800,8000000000,ESP,76148863,Extreme rainfall up to 160 mm in 1 h,,Barredo (2007); Brakenridge (2022); White et al. (1997); Arango Selgas (2012),
925,IT,1996,Italy,8/11/1996,8/12/1996,Flash,Magno; Fescione ,ITI12,ITI12,,2,,,,,Extreme rainfall,,CNR (2023); Papagiannaki et al. (2022),
1360,ES,1996,Spain,8/13/1996,8/18/1996,River,,ES242;ES422;ES613;ES616,ES242;ES422;ES613;ES616,,0,1550,,,,Heavy rainfall,,UNDRR (2022); EEA (2015),Updated
6020,BE,1996,Belgium,8/28/1996,8/29/1996,River,Zenne; Scheldt,BE235;BE241;BE242,BE235;BE241;BE242,,0,,105000000,BEF,3825336,Heavy rainfall up to 183 mm in 48 h,,La météo (2023); Belgorage (2023),New
2506,SK,1996,Slovakia,9/1/1996,9/30/1996,River,,SK031;SK041,SK031;SK041,,0,,229000000,SKK,14453561,Heavy rainfall,Daily dates approximate,Enviroportal (2013),New
2021,AL,1996,Albania,9/2/1996,9/2/1996,River,,AL021,AL021,,1,160,40000000,ALL,657092,Heavy rainfall,,UNDRR (2022); Brakenridge (2022),New
1361,ES,1996,Spain,9/2/1996,9/2/1996,Flash,,ES511,ES511,,2,3000,1600000000,ESP,15229773,Extreme rainfall,Compensated economic losses,UNDRR (2022); EEA (2015); Consorcio de Compensación de Seguros (2022),Updated
1362,ES,1996,Spain,9/8/1996,9/8/1996,Flash,,ES521;ES523,ES521;ES523,,2,4400,3600000000,ESP,34266989,Extreme rainfall,Compensated economic losses,UNDRR (2022); EEA (2015); EIONET (2016); Consorcio de Compensación de Seguros (2022),Updated
2702,AL,1996,Albania,9/20/1996,9/20/1996,Flash,,AL014,AL014,30,0,300,,,,Extreme rainfall,,UNDRR (2022),New
